split,batch_idx,sample_idx,label,num_steps,schedule_mode,overlap_fraction,total_frame_activity,duplicated_boundary_activity,duplicated_boundary_activity_fraction,partition_1_activity,partition_1_activity_fraction,partition_2_activity,partition_2_activity_fraction,partition_3_activity,partition_3_activity_fraction
test,3,228,1,312,uniform,0.3,2150.0,217.0,0.10093023255813953,798.0,0.37116279069767444,549.0,0.25534883720930235,1020.0,0.4744186046511628
test,3,229,1,312,uniform,0.3,1412.0,142.0,0.10056657223796034,423.0,0.29957507082152973,406.0,0.28753541076487255,725.0,0.5134560906515581
test,3,230,1,312,uniform,0.3,1459.0,141.0,0.09664153529814942,285.0,0.19533927347498287,604.0,0.4139821795750514,711.0,0.4873200822481151
test,3,231,1,312,uniform,0.3,1247.0,98.0,0.07858861267040898,239.0,0.19165998396150763,421.0,0.3376102646351243,685.0,0.5493183640737771
test,3,232,1,312,uniform,0.3,1765.0,191.0,0.10821529745042494,425.0,0.24079320113314448,699.0,0.3960339943342776,832.0,0.47138810198300285
test,3,233,1,312,uniform,0.3,704.0,75.0,0.10653409090909091,184.0,0.26136363636363635,213.0,0.3025568181818182,382.0,0.5426136363636364
test,3,234,1,312,uniform,0.3,1797.0,167.0,0.09293266555370061,463.0,0.2576516416249304,557.0,0.3099610461880913,944.0,0.525319977740679
test,3,235,1,312,uniform,0.3,1649.0,162.0,0.09824135839902971,412.0,0.2498483929654336,547.0,0.3317161916312917,852.0,0.5166767738023045
test,3,236,1,312,uniform,0.3,1115.0,87.0,0.07802690582959641,186.0,0.16681614349775784,465.0,0.4170403587443946,551.0,0.49417040358744396
test,3,237,1,312,uniform,0.3,2240.0,167.0,0.07455357142857143,766.0,0.3419642857142857,581.0,0.259375,1060.0,0.4732142857142857
test,3,238,1,312,uniform,0.3,1776.0,176.0,0.0990990990990991,360.0,0.20270270270270271,819.0,0.46114864864864863,773.0,0.43524774774774777
test,3,239,1,312,uniform,0.3,2039.0,207.0,0.1015203531142717,528.0,0.25895046591466403,705.0,0.3457577243746935,1013.0,0.4968121628249142
test,3,240,1,312,uniform,0.3,1589.0,88.0,0.05538074260541221,590.0,0.3713027061044682,298.0,0.18753933291378225,789.0,0.49653870358716173
test,3,241,1,312,uniform,0.3,946.0,233.0,0.2463002114164905,289.0,0.3054968287526427,404.0,0.427061310782241,486.0,0.5137420718816068
test,3,242,1,312,uniform,0.3,1191.0,81.0,0.06801007556675064,401.0,0.33669185558354325,230.0,0.19311502938706968,641.0,0.5382031905961377
test,3,243,1,312,uniform,0.3,448.0,12.0,0.026785714285714284,166.0,0.3705357142857143,67.0,0.14955357142857142,227.0,0.5066964285714286
test,3,244,1,312,uniform,0.3,1445.0,103.0,0.07128027681660899,546.0,0.37785467128027683,269.0,0.186159169550173,733.0,0.5072664359861592
test,3,245,1,312,uniform,0.3,1491.0,295.0,0.19785378940308518,425.0,0.28504359490274983,616.0,0.4131455399061033,745.0,0.49966465459423204
test,3,246,1,312,uniform,0.3,1001.0,125.0,0.12487512487512488,262.0,0.26173826173826176,378.0,0.3776223776223776,486.0,0.4855144855144855
test,3,247,1,312,uniform,0.3,2097.0,161.0,0.07677634716261325,473.0,0.22556032427277062,746.0,0.3557463042441583,1039.0,0.4954697186456843
test,3,248,1,312,uniform,0.3,1950.0,298.0,0.15282051282051282,516.0,0.26461538461538464,789.0,0.4046153846153846,943.0,0.4835897435897436
test,3,249,1,312,uniform,0.3,1582.0,165.0,0.10429835651074588,350.0,0.22123893805309736,618.0,0.3906447534766119,779.0,0.49241466498103664
test,3,250,1,312,uniform,0.3,1999.0,161.0,0.08054027013506754,518.0,0.2591295647823912,564.0,0.28214107053526766,1078.0,0.5392696348174087
test,3,251,1,312,uniform,0.3,1309.0,66.0,0.05042016806722689,231.0,0.17647058823529413,471.0,0.359816653934301,673.0,0.5141329258976318
test,3,252,1,312,uniform,0.3,2033.0,205.0,0.10083620265617314,640.0,0.3148057058534186,575.0,0.2828332513526808,1023.0,0.5031972454500738
test,3,253,1,312,uniform,0.3,1731.0,111.0,0.06412478336221837,323.0,0.18659734257654534,633.0,0.36568457538994803,886.0,0.511842865395725
test,3,254,1,312,uniform,0.3,1908.0,133.0,0.06970649895178196,377.0,0.19758909853249476,652.0,0.3417190775681342,1012.0,0.5303983228511531
test,3,255,1,312,uniform,0.3,1957.0,198.0,0.10117526826775677,491.0,0.2508942258559019,659.0,0.3367399080224834,1005.0,0.5135411343893714
test,3,0,0,312,saccade,0.0,5149.0,0.0,0.0,1981.0,0.38473489998057875,1921.0,0.37308215187415034,1247.0,0.24218294814527092
test,3,1,0,312,saccade,0.0,5249.0,0.0,0.0,1956.0,0.3726424080777291,1629.0,0.3103448275862069,1664.0,0.317012764336064
test,3,2,0,312,saccade,0.0,5417.0,0.0,0.0,2003.0,0.3697618608085656,1738.0,0.32084179435111687,1676.0,0.3093963448403175
test,3,3,0,312,saccade,0.0,5111.0,0.0,0.0,1894.0,0.37057327333202894,1622.0,0.3173547251027196,1595.0,0.31207200156525144
test,3,4,0,312,saccade,0.0,4691.0,0.0,0.0,1897.0,0.404391387763803,1454.0,0.3099552334257088,1340.0,0.2856533788104882
test,3,5,0,312,saccade,0.0,5138.0,0.0,0.0,2026.0,0.39431685480731804,1522.0,0.2962242117555469,1590.0,0.3094589334371351
test,3,6,0,312,saccade,0.0,4986.0,0.0,0.0,2079.0,0.41696750902527074,1671.0,0.3351383874849579,1236.0,0.24789410348977137
test,3,7,0,312,saccade,0.0,5161.0,0.0,0.0,2001.0,0.3877155590001938,1731.0,0.3354001162565394,1429.0,0.2768843247432668
test,3,8,0,312,saccade,0.0,5087.0,0.0,0.0,2072.0,0.4073127580106153,1532.0,0.3011598191468449,1483.0,0.2915274228425398
test,3,9,0,312,saccade,0.0,4840.0,0.0,0.0,1893.0,0.39111570247933886,1489.0,0.30764462809917353,1458.0,0.3012396694214876
test,3,10,0,312,saccade,0.0,4728.0,0.0,0.0,1775.0,0.37542301184433163,1405.0,0.29716582064297803,1548.0,0.32741116751269034
test,3,11,0,312,saccade,0.0,5544.0,0.0,0.0,2056.0,0.3708513708513709,1848.0,0.3333333333333333,1640.0,0.2958152958152958
test,3,12,0,312,saccade,0.0,5441.0,0.0,0.0,1997.0,0.36702811983091344,1775.0,0.3262267965447528,1669.0,0.3067450836243338
test,3,13,0,312,saccade,0.0,5302.0,0.0,0.0,1895.0,0.3574122972463221,1661.0,0.3132780082987552,1746.0,0.3293096944549227
test,3,14,0,312,saccade,0.0,4845.0,0.0,0.0,1540.0,0.31785345717234265,1484.0,0.3062951496388029,1821.0,0.37585139318885447
test,3,15,0,312,saccade,0.0,4771.0,0.0,0.0,1694.0,0.35506183190106894,1389.0,0.2911339341857053,1688.0,0.35380423391322574
test,3,16,0,312,saccade,0.0,5682.0,0.0,0.0,2232.0,0.3928194297782471,1714.0,0.30165434706089406,1736.0,0.30552622316085887
test,3,17,0,312,saccade,0.0,5354.0,0.0,0.0,2018.0,0.3769144564811356,1698.0,0.3171460590212925,1638.0,0.3059394844975719
test,3,18,0,312,saccade,0.0,5206.0,0.0,0.0,2112.0,0.4056857472147522,1719.0,0.3301959277756435,1375.0,0.2641183250096043
test,3,19,0,312,saccade,0.0,5436.0,0.0,0.0,1999.0,0.36773362766740253,1682.0,0.3094186902133922,1755.0,0.3228476821192053
test,3,20,0,312,saccade,0.0,4621.0,0.0,0.0,1659.0,0.35901320060592945,1495.0,0.32352304695953255,1467.0,0.317463752434538
test,3,21,0,312,saccade,0.0,4845.0,0.0,0.0,1876.0,0.387203302373581,1432.0,0.295562435500516,1537.0,0.317234262125903
test,3,22,0,312,saccade,0.0,5291.0,0.0,0.0,1954.0,0.3693063693063693,1540.0,0.2910602910602911,1797.0,0.33963333963333964
test,3,23,0,312,saccade,0.0,3622.0,0.0,0.0,1467.0,0.40502484815019324,1194.0,0.3296521258972943,961.0,0.26532302595251245
test,3,24,0,312,saccade,0.0,4685.0,0.0,0.0,1885.0,0.4023479188900747,1452.0,0.30992529348986125,1348.0,0.28772678762006404
test,3,25,0,312,saccade,0.0,4737.0,0.0,0.0,1862.0,0.3930757863626768,1624.0,0.3428330166772219,1251.0,0.2640911969601013
test,3,26,0,312,saccade,0.0,4478.0,0.0,0.0,1749.0,0.3905761500669942,1249.0,0.27891916033943726,1480.0,0.33050468959356855
test,3,27,0,312,saccade,0.0,4712.0,0.0,0.0,1724.0,0.36587436332767403,1677.0,0.3558998302207131,1311.0,0.2782258064516129
test,3,28,0,312,saccade,0.0,4406.0,0.0,0.0,1847.0,0.4192010894235134,1295.0,0.2939173853835679,1264.0,0.28688152519291876
test,3,29,0,312,saccade,0.0,3751.0,0.0,0.0,1379.0,0.3676352972540656,1315.0,0.350573180485204,1057.0,0.28179152226073045
test,3,30,0,312,saccade,0.0,4972.0,0.0,0.0,1892.0,0.3805309734513274,1601.0,0.32200321802091714,1479.0,0.29746580852775545
test,3,31,0,312,saccade,0.0,3657.0,0.0,0.0,1538.0,0.42056330325403335,1005.0,0.2748154224774405,1114.0,0.3046212742685261
test,3,32,0,312,saccade,0.0,4245.0,0.0,0.0,1698.0,0.4,1502.0,0.35382803297997645,1045.0,0.24617196702002356
test,3,33,0,312,saccade,0.0,5012.0,0.0,0.0,1945.0,0.3880686352753392,1730.0,0.345171588188348,1337.0,0.26675977653631283
test,3,34,0,312,saccade,0.0,3453.0,0.0,0.0,1370.0,0.3967564436721691,1325.0,0.3837242977121344,758.0,0.2195192586156965
test,3,35,0,312,saccade,0.0,4154.0,0.0,0.0,1810.0,0.43572460279248915,1480.0,0.35628310062590274,864.0,0.2079922965816081
test,3,36,0,312,saccade,0.0,3541.0,0.0,0.0,1582.0,0.44676645015532335,1238.0,0.34961875176503815,721.0,0.20361479807963853
test,3,37,0,312,saccade,0.0,4242.0,0.0,0.0,1822.0,0.42951438000942954,1497.0,0.35289957567185287,923.0,0.2175860443187176
test,3,38,0,312,saccade,0.0,4615.0,0.0,0.0,1729.0,0.37464788732394366,1532.0,0.3319609967497291,1354.0,0.2933911159263272
test,3,39,0,312,saccade,0.0,3485.0,0.0,0.0,1303.0,0.3738880918220947,1013.0,0.29067431850789094,1169.0,0.33543758967001436
test,3,40,0,312,saccade,0.0,4874.0,0.0,0.0,1971.0,0.4043906442347148,1684.0,0.34550677061961427,1219.0,0.2501025851456709
test,3,41,0,312,saccade,0.0,5297.0,0.0,0.0,2093.0,0.3951293184821597,1633.0,0.3082877100245422,1571.0,0.2965829714932981
test,3,42,0,312,saccade,0.0,3879.0,0.0,0.0,1626.0,0.4191802010827533,1265.0,0.32611497808713585,988.0,0.25470482083011087
test,3,43,0,312,saccade,0.0,4977.0,0.0,0.0,1978.0,0.3974281695800683,1416.0,0.2845087402049427,1583.0,0.31806309021498896
test,3,44,0,312,saccade,0.0,3845.0,0.0,0.0,1607.0,0.41794538361508454,1215.0,0.3159947984395319,1023.0,0.26605981794538364
test,3,45,0,312,saccade,0.0,3819.0,0.0,0.0,1648.0,0.4315265776381252,1120.0,0.2932704896569783,1051.0,0.2752029327048966
test,3,46,0,312,saccade,0.0,3936.0,0.0,0.0,1688.0,0.42886178861788615,1243.0,0.3158028455284553,1005.0,0.2553353658536585
test,3,47,0,312,saccade,0.0,4284.0,0.0,0.0,1856.0,0.4332399626517274,1602.0,0.3739495798319328,826.0,0.19281045751633988
test,3,48,0,312,saccade,0.0,3680.0,0.0,0.0,1588.0,0.4315217391304348,995.0,0.2703804347826087,1097.0,0.2980978260869565
test,3,49,0,312,saccade,0.0,3931.0,0.0,0.0,1673.0,0.42559145255660136,1028.0,0.2615110658865429,1230.0,0.31289748155685576
test,3,50,0,312,saccade,0.0,4522.0,0.0,0.0,1784.0,0.39451570101724903,1263.0,0.27930119416187527,1475.0,0.3261831048208757
test,3,51,0,312,saccade,0.0,3222.0,0.0,0.0,1338.0,0.41527001862197394,899.0,0.27901924270639356,985.0,0.3057107386716325
test,3,52,0,312,saccade,0.0,4576.0,0.0,0.0,1327.0,0.28999125874125875,1665.0,0.3638548951048951,1584.0,0.34615384615384615
test,3,53,0,312,saccade,0.0,5362.0,0.0,0.0,1910.0,0.35621036926519956,2037.0,0.37989556135770236,1415.0,0.2638940693770981
test,3,54,0,312,saccade,0.0,5077.0,0.0,0.0,1809.0,0.3563127831396494,1859.0,0.3661611187709277,1409.0,0.2775260980894229
test,3,55,0,312,saccade,0.0,5515.0,0.0,0.0,1779.0,0.3225747960108794,2033.0,0.36863100634632817,1703.0,0.30879419764279237
test,3,56,0,312,saccade,0.0,4820.0,0.0,0.0,1862.0,0.38630705394190873,1822.0,0.3780082987551867,1136.0,0.23568464730290456
test,3,57,0,312,saccade,0.0,5279.0,0.0,0.0,1839.0,0.3483614320894109,1947.0,0.36881985224474334,1493.0,0.2828187156658458
test,3,58,0,312,saccade,0.0,4726.0,0.0,0.0,1476.0,0.3123148539991536,1608.0,0.3402454506982649,1642.0,0.34743969530258145
test,3,59,0,312,saccade,0.0,4659.0,0.0,0.0,1679.0,0.3603777634685555,1855.0,0.39815411032410386,1125.0,0.24146812620734062
test,3,60,0,312,saccade,0.0,5407.0,0.0,0.0,1822.0,0.3369705936748659,1928.0,0.3565748104309229,1657.0,0.3064545958942112
test,3,61,0,312,saccade,0.0,5662.0,0.0,0.0,1859.0,0.32832921229247614,2090.0,0.3691275167785235,1713.0,0.30254327092900035
test,3,62,0,312,saccade,0.0,5895.0,0.0,0.0,2119.0,0.35945716709075487,2122.0,0.3599660729431722,1654.0,0.28057675996607295
test,3,63,0,312,saccade,0.0,5054.0,0.0,0.0,1728.0,0.3419074000791452,1847.0,0.36545310645033635,1479.0,0.2926394934705184
test,3,64,0,312,saccade,0.0,3444.0,0.0,0.0,1006.0,0.29210220673635306,1230.0,0.35714285714285715,1208.0,0.3507549361207898
test,3,65,0,312,saccade,0.0,4192.0,0.0,0.0,1497.0,0.3571087786259542,1310.0,0.3125,1385.0,0.3303912213740458
test,3,66,0,312,saccade,0.0,4178.0,0.0,0.0,1319.0,0.31570129248444234,1400.0,0.3350885591191958,1459.0,0.3492101483963619
test,3,67,0,312,saccade,0.0,3902.0,0.0,0.0,1305.0,0.3344438749359303,1198.0,0.3070220399794977,1399.0,0.358534085084572
test,3,68,0,312,saccade,0.0,4829.0,0.0,0.0,1673.0,0.34644854007040793,1649.0,0.34147856699109547,1507.0,0.3120728929384966
test,3,69,0,312,saccade,0.0,3647.0,0.0,0.0,1131.0,0.31011790512750204,1159.0,0.3177954483136825,1357.0,0.37208664655881546
test,3,70,0,312,saccade,0.0,3694.0,0.0,0.0,1292.0,0.349756361667569,1052.0,0.28478613968597727,1350.0,0.3654574986464537
test,3,71,0,312,saccade,0.0,4665.0,0.0,0.0,1728.0,0.37041800643086814,1512.0,0.32411575562700967,1425.0,0.3054662379421222
test,3,72,0,312,saccade,0.0,3603.0,0.0,0.0,1193.0,0.331112961421038,1224.0,0.33971690258118237,1186.0,0.3291701359977796
test,3,73,0,312,saccade,0.0,3628.0,0.0,0.0,1193.0,0.3288313120176406,1156.0,0.31863285556780596,1279.0,0.3525358324145535
test,3,74,0,312,saccade,0.0,3937.0,0.0,0.0,1251.0,0.317754635509271,1282.0,0.3256286512573025,1404.0,0.3566167132334265
test,3,75,0,312,saccade,0.0,4341.0,0.0,0.0,1668.0,0.38424326192121633,1454.0,0.33494586500806267,1219.0,0.28081087307072106
test,3,76,0,312,saccade,0.0,5040.0,0.0,0.0,1920.0,0.38095238095238093,1604.0,0.31825396825396823,1516.0,0.3007936507936508
test,3,77,0,312,saccade,0.0,5032.0,0.0,0.0,2019.0,0.4012321144674086,1420.0,0.2821939586645469,1593.0,0.31657392686804453
test,3,78,0,312,saccade,0.0,5425.0,0.0,0.0,2180.0,0.40184331797235023,1558.0,0.2871889400921659,1687.0,0.3109677419354839
test,3,79,0,312,saccade,0.0,4945.0,0.0,0.0,1777.0,0.35935288169868557,1482.0,0.2996966632962588,1686.0,0.3409504550050556
test,3,80,0,312,saccade,0.0,4712.0,0.0,0.0,1698.0,0.3603565365025467,1379.0,0.29265704584040747,1635.0,0.34698641765704585
test,3,81,0,312,saccade,0.0,4462.0,0.0,0.0,1631.0,0.3655311519497983,1329.0,0.29784849843119676,1502.0,0.33662034961900494
test,3,82,0,312,saccade,0.0,4699.0,0.0,0.0,1760.0,0.3745477761225793,1398.0,0.29751010853373056,1541.0,0.32794211534369017
test,3,83,0,312,saccade,0.0,4201.0,0.0,0.0,1546.0,0.3680076172339919,1107.0,0.263508688407522,1548.0,0.3684836943584861
test,3,84,0,312,saccade,0.0,4843.0,0.0,0.0,1769.0,0.3652694610778443,1388.0,0.2865992153623787,1686.0,0.348131323559777
test,3,85,0,312,saccade,0.0,4928.0,0.0,0.0,1899.0,0.385349025974026,1451.0,0.29443993506493504,1578.0,0.320211038961039
test,3,86,0,312,saccade,0.0,4968.0,0.0,0.0,2031.0,0.40881642512077293,1372.0,0.27616747181964574,1565.0,0.31501610305958133
test,3,87,0,312,saccade,0.0,4661.0,0.0,0.0,1745.0,0.37438317957519845,1350.0,0.28963741686333405,1566.0,0.3359794035614675
test,3,88,0,312,saccade,0.0,4601.0,0.0,0.0,1750.0,0.3803520973701369,1260.0,0.2738535101064986,1591.0,0.34579439252336447
test,3,89,0,312,saccade,0.0,5002.0,0.0,0.0,1782.0,0.3562574970011995,1587.0,0.31727309076369453,1633.0,0.32646941223510595
test,3,90,0,312,saccade,0.0,4273.0,0.0,0.0,1680.0,0.3931663936344489,1110.0,0.2597706529370466,1483.0,0.3470629534285046
test,3,91,0,312,saccade,0.0,4795.0,0.0,0.0,1878.0,0.3916579770594369,1360.0,0.28362877997914493,1557.0,0.3247132429614181
test,3,92,0,312,saccade,0.0,4575.0,0.0,0.0,1583.0,0.3460109289617486,1296.0,0.28327868852459015,1696.0,0.37071038251366123
test,3,93,0,312,saccade,0.0,4006.0,0.0,0.0,1338.0,0.33399900149775336,1197.0,0.29880179730404394,1471.0,0.3671992011982027
test,3,94,0,312,saccade,0.0,4324.0,0.0,0.0,1621.0,0.37488436632747457,1193.0,0.27590194264569845,1510.0,0.34921369102682703
test,3,95,0,312,saccade,0.0,5031.0,0.0,0.0,1849.0,0.36752136752136755,1482.0,0.29457364341085274,1700.0,0.33790498906777977
test,3,96,0,312,saccade,0.0,4334.0,0.0,0.0,1606.0,0.37055837563451777,1340.0,0.30918320258421783,1388.0,0.3202584217812644
test,3,97,0,312,saccade,0.0,4561.0,0.0,0.0,1603.0,0.3514580135935102,1263.0,0.27691295768471824,1695.0,0.37162902872177156
test,3,98,0,312,saccade,0.0,4446.0,0.0,0.0,1545.0,0.3475033738191633,1535.0,0.3452541610436347,1366.0,0.307242465137202
test,3,99,0,312,saccade,0.0,4488.0,0.0,0.0,1579.0,0.3518270944741533,1128.0,0.25133689839572193,1781.0,0.3968360071301248
test,3,100,0,312,saccade,0.0,4712.0,0.0,0.0,1773.0,0.37627334465195245,1221.0,0.25912563667232597,1718.0,0.3646010186757216
test,3,101,0,312,saccade,0.0,4124.0,0.0,0.0,1519.0,0.3683317167798254,1300.0,0.31522793404461685,1305.0,0.3164403491755577
test,3,102,0,312,saccade,0.0,4412.0,0.0,0.0,1770.0,0.4011786038077969,1220.0,0.27651858567543064,1422.0,0.32230281051677245
test,3,103,0,312,saccade,0.0,4617.0,0.0,0.0,1906.0,0.41282217890405026,1376.0,0.298029023175222,1335.0,0.28914879792072773
test,3,104,0,312,saccade,0.0,4485.0,0.0,0.0,1655.0,0.3690078037904125,1354.0,0.30189520624303234,1476.0,0.3290969899665552
test,3,105,0,312,saccade,0.0,4897.0,0.0,0.0,2035.0,0.4155605472738411,1495.0,0.3052889524198489,1367.0,0.27915050030631
test,3,106,0,312,saccade,0.0,3768.0,0.0,0.0,1584.0,0.42038216560509556,1244.0,0.33014861995753714,940.0,0.2494692144373673
test,3,107,0,312,saccade,0.0,4825.0,0.0,0.0,1869.0,0.3873575129533679,1543.0,0.3197927461139896,1413.0,0.2928497409326425
test,3,108,0,312,saccade,0.0,5022.0,0.0,0.0,1990.0,0.39625647152528876,1651.0,0.3287534846674632,1381.0,0.2749900438072481
test,3,109,0,312,saccade,0.0,4249.0,0.0,0.0,1729.0,0.40691927512355847,1347.0,0.3170157684160979,1173.0,0.2760649564603436
test,3,110,0,312,saccade,0.0,4410.0,0.0,0.0,1937.0,0.4392290249433107,1106.0,0.2507936507936508,1367.0,0.30997732426303853
test,3,111,0,312,saccade,0.0,3617.0,0.0,0.0,1665.0,0.46032623721316007,1109.0,0.30660768592756427,843.0,0.23306607685927563
test,3,112,0,312,saccade,0.0,4757.0,0.0,0.0,1993.0,0.4189615303762876,1546.0,0.3249947445869245,1218.0,0.2560437250367879
test,3,113,0,312,saccade,0.0,4392.0,0.0,0.0,1861.0,0.4237249544626594,1582.0,0.36020036429872493,949.0,0.21607468123861567
test,3,114,0,312,saccade,0.0,5153.0,0.0,0.0,1942.0,0.37686784397438383,1829.0,0.35493887056083834,1382.0,0.2681932854647778
test,3,115,0,312,saccade,0.0,5690.0,0.0,0.0,2081.0,0.3657293497363796,1980.0,0.34797891036906853,1629.0,0.28629173989455187
test,3,116,0,312,saccade,0.0,5115.0,0.0,0.0,1914.0,0.3741935483870968,1885.0,0.36852394916911047,1316.0,0.25728250244379275
test,3,117,0,312,saccade,0.0,5345.0,0.0,0.0,2121.0,0.39681945743685687,1621.0,0.3032740879326473,1603.0,0.2999064546304958
test,3,118,0,312,saccade,0.0,5347.0,0.0,0.0,1922.0,0.3594538993828315,1873.0,0.35028988217692164,1552.0,0.29025621844024685
test,3,119,0,312,saccade,0.0,5056.0,0.0,0.0,1951.0,0.385878164556962,1656.0,0.3275316455696203,1449.0,0.2865901898734177
test,3,120,0,312,saccade,0.0,5058.0,0.0,0.0,2076.0,0.41043890865954924,1733.0,0.34262554369315934,1249.0,0.24693554764729142
test,3,121,0,312,saccade,0.0,5294.0,0.0,0.0,1973.0,0.37268605969021534,1789.0,0.3379297317718172,1532.0,0.28938420853796754
test,3,122,0,312,saccade,0.0,3951.0,0.0,0.0,1619.0,0.4097696785623893,1458.0,0.3690205011389522,874.0,0.22120982029865857
test,3,123,0,312,saccade,0.0,4726.0,0.0,0.0,1472.0,0.3114684722809987,1624.0,0.34363097757088445,1630.0,0.3449005501481168
test,3,124,0,312,saccade,0.0,5253.0,0.0,0.0,1971.0,0.375214163335237,1661.0,0.3162002665143727,1621.0,0.30858557015039023
test,3,125,0,312,saccade,0.0,4669.0,0.0,0.0,1792.0,0.383808095952024,1590.0,0.340544013707432,1287.0,0.275647890340544
test,3,126,0,312,saccade,0.0,4931.0,0.0,0.0,1997.0,0.4049888460758467,1321.0,0.26789697830054754,1613.0,0.3271141756236058
test,3,127,0,312,saccade,0.0,4970.0,0.0,0.0,1978.0,0.39798792756539236,1488.0,0.2993963782696177,1504.0,0.30261569416498996
test,3,128,0,312,saccade,0.0,4931.0,0.0,0.0,2007.0,0.4070168322855405,1601.0,0.3246805921719732,1323.0,0.2683025755424863
test,3,129,0,312,saccade,0.0,4989.0,0.0,0.0,1977.0,0.3962717979555021,1620.0,0.3247143716175586,1392.0,0.2790138304269393
test,3,130,0,312,saccade,0.0,4978.0,0.0,0.0,2021.0,0.4059863398955404,1382.0,0.2776215347529128,1575.0,0.3163921253515468
test,3,131,0,312,saccade,0.0,5059.0,0.0,0.0,2113.0,0.41767147657639847,1536.0,0.3036173156750346,1410.0,0.2787112077485669
test,3,132,0,312,saccade,0.0,5278.0,0.0,0.0,1873.0,0.3548692686623721,1855.0,0.35145888594164454,1550.0,0.29367184539598334
test,3,133,0,312,saccade,0.0,5299.0,0.0,0.0,2133.0,0.40252877901490847,1578.0,0.29779203623325157,1588.0,0.29967918475183997
test,3,134,0,312,saccade,0.0,5093.0,0.0,0.0,2050.0,0.40251325348517575,1616.0,0.3172982525034361,1427.0,0.2801884940113882
test,3,135,0,312,saccade,0.0,4377.0,0.0,0.0,1818.0,0.4153529814941741,1294.0,0.29563628055745944,1265.0,0.28901073794836646
test,3,136,0,312,saccade,0.0,3208.0,0.0,0.0,1244.0,0.3877805486284289,1033.0,0.3220074812967581,931.0,0.290211970074813
test,3,137,0,312,saccade,0.0,3463.0,0.0,0.0,1405.0,0.4057175859081721,1069.0,0.3086918856482818,989.0,0.28559052844354604
test,3,138,0,312,saccade,0.0,2609.0,0.0,0.0,1069.0,0.40973553085473363,932.0,0.3572249904177846,608.0,0.2330394787274818
test,3,139,0,312,saccade,0.0,4093.0,0.0,0.0,1699.0,0.415098949425849,1377.0,0.3364280478866357,1017.0,0.24847300268751527
test,3,140,0,312,saccade,0.0,4684.0,0.0,0.0,1941.0,0.41438941076003416,1490.0,0.3181041844577284,1253.0,0.2675064047822374
test,3,141,0,312,saccade,0.0,4385.0,0.0,0.0,1802.0,0.41094640820980616,1475.0,0.3363740022805017,1108.0,0.25267958950969216
test,3,142,0,312,saccade,0.0,3485.0,0.0,0.0,1418.0,0.4068866571018651,1007.0,0.28895265423242467,1060.0,0.30416068866571017
test,3,143,0,312,saccade,0.0,4828.0,0.0,0.0,1920.0,0.3976801988400994,1581.0,0.3274647887323944,1327.0,0.2748550124275062
test,3,144,0,312,saccade,0.0,3821.0,0.0,0.0,1430.0,0.37424757916775714,1198.0,0.31353048940068046,1193.0,0.3122219314315624
test,3,145,0,312,saccade,0.0,4806.0,0.0,0.0,1881.0,0.3913857677902622,1609.0,0.3347898460258011,1316.0,0.27382438618393673
test,3,146,0,312,saccade,0.0,4219.0,0.0,0.0,1629.0,0.38611045271391325,1371.0,0.3249585209765347,1219.0,0.28893102630955203
test,3,147,0,312,saccade,0.0,5229.0,0.0,0.0,1878.0,0.3591508892713712,1660.0,0.31746031746031744,1691.0,0.3233887932683113
test,3,148,0,312,saccade,0.0,4661.0,0.0,0.0,1660.0,0.35614674962454407,1811.0,0.3885432310662948,1190.0,0.25531001930916114
test,3,149,0,312,saccade,0.0,4599.0,0.0,0.0,1712.0,0.37225483800826265,1710.0,0.37181996086105673,1177.0,0.25592520113068057
test,3,150,0,312,saccade,0.0,3928.0,0.0,0.0,1409.0,0.35870672097759676,1348.0,0.34317718940936864,1171.0,0.2981160896130346
test,3,151,0,312,saccade,0.0,5512.0,0.0,0.0,1696.0,0.3076923076923077,2078.0,0.37699564586357037,1738.0,0.3153120464441219
test,3,152,0,312,saccade,0.0,5161.0,0.0,0.0,1751.0,0.33927533423755085,1626.0,0.3150552218562294,1784.0,0.34566944390621973
test,3,153,0,312,saccade,0.0,4668.0,0.0,0.0,1467.0,0.31426735218509,1797.0,0.38496143958868895,1404.0,0.30077120822622105
test,3,154,0,312,saccade,0.0,3209.0,0.0,0.0,1085.0,0.3381115612340293,955.0,0.297600498597694,1169.0,0.3642879401682767
test,3,155,0,312,saccade,0.0,5370.0,0.0,0.0,1881.0,0.35027932960893854,1811.0,0.337243947858473,1678.0,0.31247672253258846
test,3,156,0,312,saccade,0.0,4889.0,0.0,0.0,1923.0,0.39333196972796075,1700.0,0.34771937001431785,1266.0,0.2589486602577214
test,3,157,0,312,saccade,0.0,5273.0,0.0,0.0,1757.0,0.3332069030912194,1876.0,0.355774701308553,1640.0,0.3110183956002276
test,3,158,0,312,saccade,0.0,4402.0,0.0,0.0,1577.0,0.358246251703771,1298.0,0.2948659700136302,1527.0,0.3468877782825988
test,3,159,0,312,saccade,0.0,5258.0,0.0,0.0,1800.0,0.34233548877900344,1783.0,0.3391023202738684,1675.0,0.3185621909471282
test,3,160,0,312,saccade,0.0,4390.0,0.0,0.0,1712.0,0.38997722095671983,1692.0,0.3854214123006834,986.0,0.22460136674259681
test,3,161,0,312,saccade,0.0,5601.0,0.0,0.0,2086.0,0.37243349401892517,1844.0,0.3292269237636136,1671.0,0.29833958221746115
